0.0275, 0, 8.25808e-05, 0.00509391, 0.00729613, 0, 0, -0.00131224, 0.00490095, 8.25808e-05, 0.00237309, -0.0112905, -0.101246, -0.0685506, 0.0885366, 0.000164238
0.03, 0, 9.13899e-05, 0.00593973, 0.00729329, 0, 0, -0.019317, 0.0468677, 9.13899e-05, 0.00248389, 0.0103516, -0.116492, -0.0814987, 0.119802, -0.0086864
0.0325, 0, 0.000100218, 0.00685378, 0.00722485, 0, 0, -0.00403055, 0.00401449, 0.000100218, 0.00255502, 0.0131548, -0.13272, -0.0957395, 0.0888169, -0.00992602
0.035, 0, 0.000109099, 0.00785929, 0.0072349, 0, 0, -0.0241449, 0.155851, 0.000109099, 0.00259264, 0.00188851, -0.150749, -0.111228, 0.249994, -0.00547414
0.0375, 0, 0.000118459, 0.00895953, 0.0073157, 0, 0, -0.00341497, 0.058972, 0.000118459, 0.00263631, 0.000768583, -0.17025, -0.128401, 0.16268, -0.00509135
0.04, 0, 0.000127819, 0.0101713, 0.00733346, 0, 0, -0.0255307, 0.155633, 0.000127819, 0.00267892, 0.00184805, -0.191793, -0.147249, 0.255938, -0.0055863
0.0425, 0, 0.000136631, 0.0114668, 0.00715634, 0, 0, 0.00615472, -0.0581953, 0.000136631, 0.00271397, -0.000826256, -0.214473, -0.167754, 0.0395792, -0.00456645
0.045, 0, 0.000145208, 0.012844, 0.00704612, 0, 0, 0.0111792, -0.157457, 0.000145208, 0.00274195, -0.00188283, -0.238492, -0.189642, -0.0704151, -0.00418068
0.0475, 0, 0.000153786, 0.0143101, 0.00682394, 0, 0, -0.00254587, -0.0499699, 0.000153786, 0.00275609, 0.00102281, -0.263922, -0.213081, 0.0443975, -0.00535351
0.05, 0, 0.000161499, 0.0158764, 0.0065894, 0, 0, -0.027898, 0.118946, 0.000161499, 0.00273032, -0.00616128, -0.291158, -0.238054, 0.219157, -0.00241625
0.0525, 0, 0.000168637, 0.0175541, 0.00637923, 0, 0, -0.00316242, 0.0590016, 0.000168637, 0.00268223, 0.000760272, -0.320209, -0.264927, 0.179953, -0.00507994
0.055, 0, 0.000177103, 0.0193662, 0.00610904, 0, 0, -0.0273356, 0.15546, 0.000177103, 0.00263295, 0.00186295, -0.351656, -0.293883, 0.269578, -0.00541128
0.0575, 0, 0.000185665, 0.0213076, 0.00593806, 0, 0, -0.00324913, 0.0591526, 0.000185665, 0.00258417, 0.000736231, -0.385232, -0.325022, 0.187122, -0.00485164
0.06, 0, 0.000194226, 0.0231402, 0.00557357, 0, 0, -0.00546552, -0.000874387, 0.000194226, 0.00248312, -7.6401e-05, -0.412932, -0.35841, 0.114483, -0.00431834
0.0625, 0, 0.000203125, 0.0245607, 0.00470619, 0, 0, -0.0233468, -0.0465004, 0.000203125, 0.00225709, 0.000673973, -0.430531, -0.38816, 0.0343391, -0.00417213
0.065, 0, 0.000212359, 0.0254749, 0.00295193, 0, 0, 0.000472709, 0.00091266, 0.000212359, 0.00199322, 0.000107256, -0.440361, -0.408803, 0.105983, -0.00342654
0.0675, 0, 0.000221625, 0.0259724, 0.000462512, 0, 0, -0.00874159, 0.000856275, 0.000221625, 0.00162272, -0.0108165, -0.443202, -0.422544, 0.0728255, 0.00166453
0.07, 0, 0.000230696, 0.0261842, -0.00254882, 0, 0, 0.0104854, 0.038389, 0.000230696, 0.0011187, 0.00762599, -0.440662, -0.432144, 0.113115, -0.00473761
0.0725, 0, 0.000239445, 0.0262123, -0.00565287, 0, 0, -0.00363524, -0.00296998, 0.000239445, 0.000514903, 0.0114105, -0.434411, -0.439331, 0.017291, -0.00508755
0.075, 0, 0.000248114, 0.0261454, -0.00868023, 0, 0, -0.00434071, -0.0993031, 0.000248114, -4.99635e-05, 0.00797307, -0.426669, -0.444843, -0.127965, -0.00262288
0.0775, 0, 0.00025666, 0.0260347, -0.0115805, 0, 0, 0.000449982, -0.00484583, 0.00025666, -0.000521174, 0.0113355, -0.418469, -0.449354, -0.0366062, -0.00305632
0.08, 0, 0.000265206, 0.0259342, -0.014178, 0, 0, 0.0121799, 0.0384709, 0.000265206, -0.000911501, -0.00757848, -0.410574, -0.4539, 0.00460137, 0.00526713
0.0825, 0, 0.000273865, 0.0258103, -0.0164748, 0, 0, 0.0048259, 0.0455694, 0.000273865, -0.00123629, -6.82665e-05, -0.403303, -0.457041, -0.0177817, 0.00289659
0.085, 0, 0.000282528, 0.0256719, -0.0184375, 0, 0, 0.0207479, 0.142218, 0.000282528, -0.00157196, 0.000199166, -0.396417, -0.459313, 0.0983403, 0.00344386
0.0875, 0, 0.000291184, 0.025561, -0.0198911, 0, 0, 0.0063141, 0.045458, 0.000291184, -0.0019381, 3.11056e-05, -0.390424, -0.46161, -0.0491617, 0.00422319
0.09, 0, 0.000299839, 0.0254783, -0.0209777, 0, 0, 0.0189541, 0.141431, 0.000299839, -0.00236813, 0.000405676, -0.384932, -0.464345, 0.0706576, 0.00490687
0.0925, 0, 0.000308495, 0.025444, -0.0216522, 0, 0, 0.00670442, 0.0457167, 0.000308495, -0.00282756, -1.15215e-05, -0.380505, -0.467627, -0.0653755, 0.00596311
0.095, 0, 0.000317151, 0.025464, -0.021943, 0, 0, 0.00201729, 0.00113673, 0.000317151, -0.00332124, 7.49075e-05, -0.377092, -0.471709, -0.127184, 0.00688297
0.0975, 0, 0.00032636, 0.0255423, -0.021902, 0, 0, 0.00621236, 0.0461533, 0.00032636, -0.00382388, -7.59414e-05, -0.374929, -0.476482, -0.0675077, 0.00791582
0.1, 0, 0.000336863, 0.0256768, -0.0215874, 0, 0, 0.0154509, 0.139491, 0.000336863, -0.00434807, 0.000660853, -0.373799, -0.482095, 0.0589591, 0.00863703
0.1025, 0, 0.000343922, 0.0258835, -0.0209231, 0, 0, 0.00732439, 0.0480015, 0.000343922, -0.00487975, -0.000144845, -0.374049, -0.488735, -0.0536814, 0.00998292
0.105, 0, 0.000350981, 0.0261369, -0.0201239, 0, 0, -0.000809913, -0.000498318, 0.000350981, -0.00538167, 0.000117925, -0.37548, -0.495749, -0.113331, 0.0108449
0.1075, 0, 0.000358651, 0.0264553, -0.0190749, 0, 0, 0.00710824, 0.0492127, 0.000358651, -0.00589301, -0.000144011, -0.378085, -0.50376, -0.0333063, 0.0119358
0.11, 0, 0.000367745, 0.0268098, -0.0179939, 0, 0, 0.0141336, 0.138314, 0.000367745, -0.00637594, 0.000832346, -0.381629, -0.512031, 0.0933245, 0.0124801
0.1125, 0, 0.000376554, 0.0272094, -0.0167838, 0, 0, -0.00159665, -0.00304059, 0.000376554, -0.00682665, 0.0111203, -0.386292, -0.52069, -0.0825428, 0.00923797
0.115, 0, 0.000385241, 0.0276511, -0.0154742, 0, 0, -0.00459078, -0.00198605, 0.000385241, -0.00727056, 0.0305143, -0.391815, -0.529887, -0.07117, 0.0023403
0.1175, 0, 0.000393928, 0.0281093, -0.0141922, 0, 0, 0.000846385, -0.000672641, 0.000393928, -0.00766204, 0.0111203, -0.398246, -0.538731, -0.04958, 0.0108582
0.12, 0, 0.000402568, 0.0285771, -0.0129569, 0, 0, -0.0039319, -0.00229195, 0.000402568, -0.00799258, 0.000140415, -0.405573, -0.546996, -0.0441799, 0.0158946
0.1225, 0, 0.000411251, 0.0290454, -0.0118292, 0, 0, -0.00602271, -0.0529717, 0.000411251, -0.00819343, -0.000382547, -0.414212, -0.553969, -0.0954433, 0.0165019
0.125, 0, 0.000419938, 0.0295164, -0.0107674, 0, 0, -0.0123334, -0.0721813, 0.000419938, -0.00835409, -0.0153062, -0.423578, -0.560301, -0.114621, 0.0227931
0.1275, 0, 0.000428489, 0.0299923, -0.00984302, 0, 0, -0.00537799, -0.052713, 0.000428489, -0.00839021, -0.000204671, -0.434195, -0.565549, -0.0727487, 0.0168374
0.13, 0, 0.000437082, 0.0304759, -0.00897965, 0, 0, -0.00327848, -0.00190797, 0.000437082, -0.00836816, 4.57565e-05, -0.445779, -0.570083, 0.000346252, 0.0167117
0.1325, 0, 0.000445675, 0.0309625, -0.00821212, 0, 0, 0.00109883, 0.0526698, 0.000445675, -0.00823355, 0.000108839, -0.458744, -0.573339, 0.0798053, 0.016447
0.135, 0, 0.000454362, 0.031448, -0.00760626, 0, 0, -0.00252531, -0.00102572, 0.000454362, -0.00803059, 3.5669e-05, -0.472749, -0.575518, 0.0182036, 0.0161071
0.1375, 0, 0.000463112, 0.0319243, -0.00704578, 0, 0, 0.00131292, -0.000332663, 0.000463112, -0.00774107, 0.0114803, -0.487361, -0.576783, 0.0303667, 0.0109958
0.14, 0, 0.000471846, 0.0323753, -0.00658318, 0, 0, -0.0112401, -0.0710991, 0.000471846, -0.0074442, -0.0152543, -0.501615, -0.577563, -0.0638922, 0.0211422
0.1425, 0, 0.000480517, 0.0328322, -0.00615654, 0, 0, 0.00171153, -0.00234593, 0.000480517, -0.00707705, 0.011635, -0.516204, -0.578202, 0.039556, 0.00970539
0.145, 0, 0.000489188, 0.033324, -0.00572916, 0, 0, -0.00914937, -0.143224, 0.000489188, -0.00669181, 0.000428582, -0.531035, -0.579765, -0.137017, 0.0134725
0.1475, 0, 0.00049786, 0.033815, -0.00540057, 0, 0, -0.00215765, -0.0534864, 0.00049786, -0.00630311, 0.00036549, -0.545058, -0.582107, -0.0163634, 0.0127756
0.15, 0, 0.000506531, 0.0343225, -0.00512597, 0, 0, -0.00178352, -0.0743927, 0.000506531, -0.00593871, 0.015571, -0.558859, -0.585224, -0.0368844, 0.00601757
0.1525, 0, 0.000515235, 0.0347991, -0.0050757, 0, 0, -0.00300458, 0.000104997, 0.000515235, -0.00566668, -0.0112025, -0.571034, -0.588937, 0.0529525, 0.0162266
0.155, 0, 0.000524429, 0.0352507, -0.00523971, 0, 0, 0.00205105, -0.00460666, 0.000524429, -0.00551307, -0.0324308, -0.581689, -0.593334, 0.0531701, 0.0244436
0.1575, 0, 0.000533727, 0.0356952, -0.00542081, 0, 0, 0.0055734, 0.0521379, 0.000533727, -0.00548323, -6.94966e-05, -0.591312, -0.598527, 0.125112, 0.01146
0.16, 0, 0.000542883, 0.0361621, -0.00573722, 0, 0, -0.00228819, -0.000287399, 0.000542883, -0.00550571, -3.71676e-05, -0.600841, -0.604563, 0.0511789, 0.0115072
0.1625, 0, 0.000551476, 0.03664, -0.00598274, 0, 0, 0.00169549, 0.000999666, 0.000551476, -0.00560593, -0.0113138, -0.609884, -0.61145, 0.0566174, 0.0162246
0.165, 0, 0.000560091, 0.0371536, -0.00626685, 0, 0, 0.016981, -0.15693, 0.000560091, -0.00574472, -0.00181043, -0.619327, -0.619127, -0.115699, 0.0127033
0.1675, 0, 0.000568741, 0.0376879, -0.00652067, 0, 0, -0.00726277, 0.0580526, 0.000568741, -0.00589433, 0.00081866, -0.628833, -0.62743, 0.112391, 0.0119524
0.17, 0, 0.000577349, 0.0382657, -0.00677142, 0, 0, -0.0201605, 0.156446, 0.000577349, -0.00606062, 0.00182584, -0.638954, -0.63657, 0.21435, 0.0118818
0.1725, 0, 0.000585958, 0.0388832, -0.006941, 0, 0, -0.0040228, 0.0588875, 0.000585958, -0.00622638, 0.000685895, -0.649448, -0.646658, 0.116895, 0.0126691
0.175, 0, 0.000594567, 0.0395537, -0.00718218, 0, 0, -0.0208584, 0.156304, 0.000594567, -0.00639434, 0.00175932, -0.660815, -0.657642, 0.213324, 0.0125752
0.1775, 0, 0.000603175, 0.040241, -0.00751533, 0, 0, -0.00273808, 0.00466446, 0.000603175, -0.00660228, -0.0113636, -0.671953, -0.669415, 0.0520149, 0.0182358
0.18, 0, 0.000611854, 0.0409451, -0.00797227, 0, 0, 0.0107741, -0.0104626, 0.000611854, -0.00684014, -0.0346359, -0.683008, -0.681829, 0.0478713, 0.0280132
0.1825, 0, 0.000620541, 0.0416908, -0.00839225, 0, 0, 0.00619411, -0.00381225, 0.000620541, -0.00711197, -0.0130179, -0.694723, -0.694971, 0.048624, 0.0198989
0.185, 0, 0.000629059, 0.042467, -0.00880245, 0, 0, 0.0117513, -0.0103098, 0.000629059, -0.00736777, -0.0346269, -0.706598, -0.708969, 0.0459477, 0.0290448
0.1875, 0, 0.000637183, 0.0432236, -0.00938083, 0, 0, -0.0030095, 0.00145182, 0.000637183, -0.00771344, -0.0110605, -0.717084, -0.723703, 0.0391527, 0.0202904
0.19, 0, 0.000645306, 0.043954, -0.0100112, 0, 0, -0.0100862, 0.00466392, 0.000645306, -0.00817231, -0.0304453, -0.726042, -0.739091, 0.0307492, 0.0289316
0.1925, 0, 0.00065399, 0.044688, -0.0106484, 0, 0, -0.00107947, 0.00268464, 0.00065399, -0.00866965, -0.0109176, -0.734218, -0.755382, 0.0353625, 0.022082
0.195, 0, 0.000662816, 0.0454126, -0.0113398, 0, 0, -0.000601553, 0.106722, 0.000662816, -0.00923098, -0.00822575, -0.741548, -0.772205, 0.156422, 0.0220885
0.1975, 0, 0.000672051, 0.0461337, -0.0120646, 0, 0, 0.00370445, 0.0532069, 0.000672051, -0.00986527, 0.000231568, -0.7482, -0.789591, 0.0926845, 0.0199283
0.2, 0, 0.000681286, 0.0468517, -0.0129512, 0, 0, -0.00306005, -0.140813, 0.000681286, -0.0105531, 0.00112983, -0.754216, -0.807508, -0.154482, 0.0208935
0.2025, 0, 0.000690568, 0.0475596, -0.0137431, 0, 0, 0.0030908, 0.0533225, 0.000690568, -0.0112738, -4.19047e-05, -0.759532, -0.825787, 0.0805024, 0.022749
0.205, 0, 0.000699528, 0.0482372, -0.0146772, 0, 0, -0.00611861, -0.10382, 0.000699528, -0.0120037, -0.00702818, -0.76343, -0.844476, -0.125915, 0.0269473
0.2075, 0, 0.000708137, 0.0488857, -0.0155577, 0, 0, -0.00274282, 0.00173573, 0.000708137, -0.0127552, -0.0112456, -0.76626, -0.863263, -0.00157205, 0.0300785
0.21, 0, 0.000716735, 0.0495104, -0.0164789, 0, 0, 0.00683819, 0.142446, 0.000716735, -0.013509, -0.000660096, -0.768135, -0.882213, 0.171947, 0.027293
0.2125, 0, 0.000725328, 0.0501167, -0.0173707, 0, 0, 0.00321658, 0.0532121, 0.000725328, -0.0142654, -1.70613e-05, -0.769251, -0.901307, 0.0539117, 0.0284892
0.215, 0, 0.000733921, 0.0506975, -0.0183415, 0, 0, 0.00704141, 0.142607, 0.000733921, -0.0150168, -0.000569776, -0.769511, -0.920406, 0.158344, 0.0301544
0.2175, 0, 0.000742614, 0.051261, -0.019252, 0, 0, 0.00321027, 0.0530978, 0.000742614, -0.0157638, -1.65927e-06, -0.769222, -0.939478, 0.0394209, 0.0313628
0.22, 0, 0.000751301, 0.051773, -0.0202393, 0, 0, 0.0163579, 0.138797, 0.000751301, -0.0165067, -8.97727e-05, -0.768151, -0.957617, 0.150244, 0.0328261
0.2225, 0, 0.000760051, 0.0521778, -0.0213278, 0, 0, -0.00228262, -0.000109009, 0.000760051, -0.0171716, 0.0113705, -0.766876, -0.972384, -0.0478844, 0.0295219
0.225, 0, 0.0007688, 0.0524922, -0.0224669, 0, 0, 0.0183242, 0.139099, 0.0007688, -0.0176926, 0.000283503, -0.766054, -0.983684, 0.134072, 0.0349632
0.2275, 0, 0.000777537, 0.0527227, -0.0236358, 0, 0, -0.00205607, -0.00103269, 0.000777537, -0.0181006, 0.0112556, -0.765555, -0.991868, -0.0688966, 0.0313661
0.23, 0, 0.000786251, 0.052895, -0.0247746, 0, 0, -0.0139012, -0.136332, 0.000786251, -0.0183737, -0.000224571, -0.765726, -0.997439, -0.255715, 0.0364938
0.2325, 0, 0.000794922, 0.0530244, -0.0258428, 0, 0, -0.00219904, -0.00238648, 0.000794922, -0.0185162, 0.011214, -0.766694, -1.00079, -0.0906442, 0.0322055
0.235, 0, 0.000803594, 0.0531377, -0.0267572, 0, 0, 0.00482823, 0.0349293, 0.000803594, -0.0186142, -0.00740086, -0.76809, -1.00317, -0.0457336, 0.0398542
0.2375, 0, 0.000812251, 0.0532302, -0.0276306, 0, 0, -0.00125489, -0.00266578, 0.000812251, -0.0186383, 0.0111998, -0.769987, -1.00435, -0.106123, 0.0324761
0.24, 0, 0.000820897, 0.0533249, -0.0283579, 0, 0, -0.01088, -0.102759, 0.000820897, -0.0186331, 0.00750952, -0.772338, -1.00516, -0.244375, 0.0339588
0.2425, 0, 0.000829553, 0.0534288, -0.0289288, 0, 0, -0.000905284, -0.00292518, 0.000829553, -0.0185656, 0.0111706, -0.775474, -1.00549, -0.117688, 0.0323826
0.245, 0, 0.000838279, 0.0535492, -0.0293547, 0, 0, -0.011524, -0.103238, 0.000838279, -0.0184693, 0.00748841, -0.779221, -1.00575, -0.254469, 0.0336891
0.2475, 0, 0.000847075, 0.0536898, -0.0296396, 0, 0, 0.00706445, 0.0498889, 0.000847075, -0.0183514, -1.87622e-05, -0.783581, -1.00608, -0.0506805, 0.0364846
0.25, 0, 0.000855872, 0.0538425, -0.02988, 0, 0, 0.0159265, 0.138038, 0.000855872, -0.0182113, -0.000101044, -0.788406, -1.00635, 0.0639195, 0.0362681
0.2525, 0, 0.000864621, 0.0540397, -0.0298365, 0, 0, 0.00465377, 0.048572, 0.000864621, -0.0180561, -4.17138e-05, -0.794187, -1.00714, -0.0559647, 0.035966
0.255, 0, 0.000873261, 0.0542585, -0.0297725, 0, 0, 0.0155692, 0.137761, 0.000873261, -0.0178997, -0.000167627, -0.800443, -1.00817, 0.0654217, 0.0357357
0.2575, 0, 0.000881956, 0.054514, -0.0295519, 0, 0, 0.00707296, 0.0502597, 0.000881956, -0.0177116, 4.1735e-05, -0.807675, -1.00946, -0.0469243, 0.0353111
0.26, 0, 0.000890632, 0.0547926, -0.029303, 0, 0, 0.0142465, 0.136905, 0.000890632, -0.017491, -0.000298162, -0.815678, -1.01074, 0.0688471, 0.0350443
0.2625, 0, 0.000899303, 0.0551083, -0.0289527, 0, 0, 0.00702385, 0.0505693, 0.000899303, -0.0172513, 9.42427e-05, -0.824634, -1.01231, -0.0391663, 0.0344484
0.265, 0, 0.000907972, 0.0554471, -0.0285971, 0, 0, -0.0169622, -0.138366, 0.000907972, -0.0169843, 0.000227238, -0.834397, -1.01384, -0.290295, 0.0339044
0.2675, 0, 0.000916627, 0.0558128, -0.0281407, 0, 0, -0.0012821, -0.0013755, 0.000916627, -0.0167069, -0.0109602, -0.84488, -1.01555, -0.10168, 0.0378688
0.27, 0, 0.000925727, 0.0561452, -0.0277722, 0, 0, 0.00495145, 0.141089, 0.000925727, -0.0164569, -0.000141183, -0.854386, -1.01712, 0.0812374, 0.0330834
0.2725, 0, 0.000936011, 0.0564526, -0.0276241, 0, 0, -0.00394334, -0.0524395, 0.000936011, -0.0163498, 0.00047785, -0.862728, -1.01903, -0.159349, 0.0326518
0.275, 0, 0.000946294, 0.0567213, -0.0275255, 0, 0, -0.00175343, -0.000456197, 0.000946294, -0.0163374, -3.95823e-05, -0.869611, -1.0211, -0.0926034, 0.0328549
0.2775, 0, 0.000957049, 0.0569891, -0.0275, 0, 0, 0.00699845, 0.0504734, 0.000957049, -0.0164133, -1.3746e-05, -0.876317, -1.02332, -0.0199412, 0.0330092
0.28, 0, 0.000968006, 0.0572194, -0.0277111, 0, 0, -0.00905363, -0.10268, 0.000968006, -0.016532, -0.00682549, -0.882194, -1.02512, -0.224291, 0.0359802
0.2825, 0, 0.00097842, 0.0574256, -0.027848, 0, 0, -0.00447502, 0.0570515, 0.00097842, -0.0166666, 0.000671194, -0.887576, -1.02661, -0.0277949, 0.033257
0.285, 0, 0.000988563, 0.057591, -0.028102, 0, 0, -0.00970514, 0.152728, 0.000988563, -0.0167794, 0.00166514, -0.892389, -1.02731, 0.0788359, 0.033093
0.2875, 0, 0.000998706, 0.057704, -0.0284351, 0, 0, 0.00307702, -0.0575058, 0.000998706, -0.0168492, -0.000643366, -0.896225, -1.02724, -0.160914, 0.0341684
0.29, 0, 0.00100892, 0.057741, -0.0287289, 0, 0, -0.0202728, -0.130172, 0.00100892, -0.0168699, 0.000429164, -0.898151, -1.02655, -0.2788, 0.0337981
0.2925, 0, 0.00101978, 0.0577368, -0.0289885, 0, 0, -0.00360902, 0.0565331, 0.00101978, -0.0168872, 0.000232089, -0.898811, -1.02575, -0.0372216, 0.0339304
0.295, 0, 0.0010306, 0.0577004, -0.0293098, 0, 0, -0.00726833, 0.152777, 0.0010306, -0.0169029, 0.00110667, -0.898693, -1.02465, 0.0707339, 0.0336309
0.2975, 0, 0.00104097, 0.0576254, -0.0295807, 0, 0, -0.00271712, 0.0564569, 0.00104097, -0.0169251, 5.46793e-05, -0.8973, -1.02355, -0.0421736, 0.0341137
0.3, 0, 0.00105135, 0.0575176, -0.0299551, 0, 0, -0.00654167, 0.152859, 0.00105135, -0.0169554, 0.0009397, -0.895067, -1.02219, 0.065058, 0.0338369
0.3025, 0, 0.00106102, 0.0573326, -0.0302981, 0, 0, -0.00489816, 0.0557236, 0.00106102, -0.0169857, -1.87125e-05, -0.890472, -1.02062, -0.0533289, 0.0342962
0.305, 0, 0.00106963, 0.0571063, -0.0307101, 0, 0, -0.00582247, 0.153043, 0.00106963, -0.0170328, 0.00082173, -0.884697, -1.01885, 0.0577731, 0.0340659
0.3075, 0, 0.0010781, 0.0568291, -0.0310839, 0, 0, -0.00278604, 0.0561422, 0.0010781, -0.0170895, -0.000110225, -0.877332, -1.01697, -0.0592278, 0.0345626
0.31, 0, 0.00108707, 0.0565045, -0.0315727, 0, 0, -0.00502115, 0.153296, 0.00108707, -0.0171563, 0.000717461, -0.868791, -1.01469, 0.0490809, 0.0343755
0.3125, 0, 0.00109573, 0.0561164, -0.0320089, 0, 0, 0.0091443, -0.00628047, 0.00109573, -0.01723, -0.0119564, -0.858339, -1.01221, -0.130698, 0.0396014
0.315, 0, 0.00110477, 0.0556554, -0.0323739, 0, 0, 0.0116251, -0.151718, 0.00110477, -0.0173063, -0.000501961, -0.845723, -1.00946, -0.307078, 0.0351818
0.3175, 0, 0.00111397, 0.05514, -0.0327252, 0, 0, 0.000551295, -0.0592821, 0.00111397, -0.0173871, -0.000638957, -0.831589, -1.00641, -0.21431, 0.0354076
0.32, 0, 0.00112317, 0.0545518, -0.0328993, 0, 0, -0.00481552, 0.153428, 0.00112317, -0.0174786, 0.000464573, -0.815071, -1.00332, 0.0310923, 0.0351575
0.3225, 0, 0.00113268, 0.0539019, -0.033093, 0, 0, -0.00287512, 0.0555235, 0.00113268, -0.0175825, -0.000312036, -0.796813, -0.999917, -0.087845, 0.0356836
0.325, 0, 0.00114185, 0.0531944, -0.0333862, 0, 0, -0.0109925, 0.0843413, 0.00114185, -0.0177057, 0.01551, -0.777094, -0.996052, -0.0678976, 0.0296063
0.3275, 0, 0.00115111, 0.0524507, -0.0335241, 0, 0, 0.0127365, 0.0485416, 0.00115111, -0.0178677, -1.74682e-05, -0.755977, -0.992379, -0.0859165, 0.0361428
0.33, 0, 0.00116041, 0.051742, -0.0336067, 0, 0, -0.00337241, -0.0660937, 0.00116041, -0.0180782, -0.0141682, -0.735694, -0.989038, -0.245716, 0.0422207
0.3325, 0, 0.00116959, 0.0511679, -0.0334285, 0, 0, 0.0107699, 0.0487791, 0.00116959, -0.0183428, 3.47724e-05, -0.718833, -0.986763, -0.0909371, 0.0370597
0.335, 0, 0.00117903, 0.0506608, -0.0331464, 0, 0, -0.0140519, -0.137081, 0.00117903, -0.0185648, 0.000965197, -0.704247, -0.984445, -0.34261, 0.0371272
0.3375, 0, 0.0011898, 0.0502015, -0.0327469, 0, 0, 0.00237272, -0.058737, 0.0011898, -0.0188036, -0.000433022, -0.690892, -0.982493, -0.226491, 0.0381606
0.34, 0, 0.00120057, 0.0496941, -0.0322396, 0, 0, 0.00777137, -0.152828, 0.00120057, -0.0190458, -0.000334458, -0.676096, -0.980373, -0.32965, 0.0386018
0.3425, 0, 0.00121134, 0.0491392, -0.0317509, 0, 0, 0.00349521, 0.0465159, 0.00121134, -0.0192967, -0.000526578, -0.660212, -0.977761, -0.092615, 0.0391759
0.345, 0, 0.00122211, 0.0485345, -0.031229, 0, 0, 0.00967603, -0.152336, 0.00122211, -0.0195553, -0.000386783, -0.643034, -0.974782, -0.320703, 0.0396319
0.3475, 0, 0.00123276, 0.0478753, -0.0306293, 0, 0, 0.00706576, 0.0474671, 0.00123276, -0.0198108, -0.000486689, -0.624486, -0.971358, -0.0803812, 0.0401774
0.35, 0, 0.00124313, 0.0471538, -0.0300925, 0, 0, 0.00694495, -0.150045, 0.00124313, -0.0200622, 0.000232022, -0.604536, -0.967257, -0.314632, 0.0403874
0.3525, 0, 0.00125337, 0.0463976, -0.0295539, 0, 0, 0.000138435, -0.0591984, 0.00125337, -0.0203299, -0.000488454, -0.583839, -0.962749, -0.210963, 0.0412036
0.355, 0, 0.00126361, 0.04559, -0.0289136, 0, 0, 0.0127284, -0.117658, 0.00126361, -0.0206197, -0.00811649, -0.561717, -0.957951, -0.262379, 0.0448249
0.3575, 0, 0.0012735, 0.0447338, -0.0282401, 0, 0, 0.00354191, 0.0465671, 0.0012735, -0.0209289, -0.000536434, -0.538472, -0.952653, -0.0725372, 0.0423991
0.36, 0, 0.00128255, 0.0438324, -0.0275486, 0, 0, 0.00167903, 0.000700677, 0.00128255, -0.0212627, 8.85846e-05, -0.513842, -0.947239, -0.125981, 0.0428005
0.3625, 0, 0.00129116, 0.0430648, -0.0267917, 0, 0, 0.0113287, 0.0494971, 0.00129116, -0.0216591, 7.81348e-05, -0.49224, -0.943255, -0.0509963, 0.0435742
0.365, 0, 0.00129971, 0.0423863, -0.0259741, 0, 0, -0.014917, -0.13752, 0.00129971, -0.0219979, 0.000919248, -0.473148, -0.939727, -0.301221, 0.0438979
