0.0575, 0.00361025, 0, 0.0186035, 0.00649035, 0, 0.0186729, -0.00464395, 0.0043228, 0, 0.00273917, 0.0130294, -0.340397, -0.279719, 0.0835207, -0.0104162, -14, 0.03, -12, -0.03, -10, 0.03, -4.03, 0.03, 0.03, 0.03, 6.03, 0
0.06, 0.00379698, 0, 0.0201296, 0.00612487, 0, 0.0186729, -0.00579309, -0.000915025, 0, 0.00266288, -4.8301e-05, -0.363655, -0.307332, 0.0764208, -0.00504015, -14, 0.03, -12, -0.03, -10, 0.03, -4.03, 0.03, 0.03, 0.03, 6.03, 0
0.0625, 0.0039792, 0, 0.0213152, 0.00527872, 0, 0.0181093, -0.0189424, -0.0461584, 0, 0.0024661, 0.000859318, -0.378853, -0.331654, 0.0020397, -0.00502932, -14, 0.03, -12, -0.03, -10, 0.03, -4.03, 0.03, 0.03, 0.03, 6.03, 0
0.065, 0.00416029, 0, 0.0220855, 0.00354932, 0, 0.0181093, 0.000723419, 0.00104035, 0, 0.00223633, 0.000104711, -0.387766, -0.348418, 0.0677021, -0.00429091, -14, 0.03, -12, -0.03, -10, 0.03, -4.03, 0.03, 0.03, 0.03, 6.03, 0
0.0675, 0.00434139, 0, 0.0224697, 0.00102555, 0, 0.0181093, -0.0165057, -0.0515135, 0, 0.00191637, 0.000594789, -0.389429, -0.359562, -0.0392777, -0.00387902, -14, 0.03, -12, -0.03, -10, 0.03, -4.03, 0.03, 0.03, 0.03, 6.03, 0
0.07, 0.00452507, 0, 0.0225566, -0.0019001, 0, 0.0186279, 0.00582135, 0.00400615, 0, 0.00141838, 0.000241834, -0.384966, -0.36692, 0.0255781, -0.00279165, -14, 0.04, -12, -0.04, -10, 0.04, -4.04, 0.04, 0.04, 0.04, 6.04, 0
0.0725, 0.00471135, 0, 0.0224041, -0.00495549, 0, 0.0186279, 0.00229134, 0.0494822, 0, 0.000818593, 0.000255961, -0.376101, -0.370704, 0.0460238, -0.00165771, -14, 0.04, -12, -0.04, -10, 0.04, -4.04, 0.04, 0.04, 0.04, 6.04, 0
0.075, 0.00489763, 0, 0.0221096, -0.00781922, 0, 0.0186279, 0.0159276, 0.0742928, 0, 0.000231733, -0.0151232, -0.365182, -0.371806, 0.0636555, 0.005609, -14, 0.04, -12, -0.04, -10, 0.04, -4.04, 0.04, 0.04, 0.04, 6.04, 0
0.0775, 0.00508391, 0, 0.0217287, -0.0103534, 0, 0.0186279, 0.00501201, 0.0472433, 0, -0.000319264, 0.00024939, -0.353242, -0.371048, -0.00755241, 0.000506846, -14, 0.04, -12, -0.04, -10, 0.04, -4.04, 0.04, 0.04, 0.04, 6.04, 0
0.08, 0.00527223, 0, 0.0213035, -0.0125046, 0, 0.0190371, 0.0141843, 0.0733645, 0, -0.000819832, -0.0152549, -0.341016, -0.369101, 0.0121389, 0.00765963, -14, 0.04, -12, -0.04, -10, 0.04, -4.04, 0.04, 0.04, 0.04, 6.04, 0
0.0825, 0.0054626, 0, 0.0208624, -0.0142799, 0, 0.0190371, 0.0063263, 0.0459505, 0, -0.00126539, 0.000250701, -0.328977, -0.366435, -0.0488584, 0.00230396, -14, 0.04, -12, -0.04, -10, 0.04, -4.04, 0.04, 0.04, 0.04, 6.04, 0
0.085, 0.00565298, 0, 0.0204347, -0.0156914, 0, 0.0190371, 0.00544028, 0.00308172, 0, -0.00171211, 0.000171265, -0.317431, -0.363724, -0.116556, 0.0031845, -14, 0.04, -12, -0.04, -10, 0.04, -4.04, 0.04, 0.04, 0.04, 6.04, 0
0.0875, 0.00584368, 0, 0.0200671, -0.0165946, 0, 0.0190843, 0.00653153, 0.0449022, 0, -0.00216672, -0.00011726, -0.307275, -0.36163, -0.0753294, 0.00416367, -14, 0.05, -12, -0.05, -10, 0.05, -4.05, 0.05, 0.05, 0.05, 6.05, 0
0.09, 0.00603452, 0, 0.0197449, -0.0172001, 0, 0.0190843, 0.0098272, 0.0709929, 0, -0.0026551, 0.0155647, -0.298022, -0.360142, -0.047327, -0.00118117, -14, 0.05, -12, -0.05, -10, 0.05, -4.05, 0.05, 0.05, 0.05, 6.05, 0
0.0925, 0.00622328, 0, 0.0195035, -0.0173232, 0, 0.0187371, 0.00777247, 0.0459708, 0, -0.00318847, -4.6688e-05, -0.290172, -0.359944, -0.0818567, 0.00607677, -14, 0.05, -12, -0.05, -10, 0.05, -4.05, 0.05, 0.05, 0.05, 6.05, 0
0.095, 0.00641065, 0, 0.0193248, -0.0171316, 0, 0.0187371, 0.0014039, 0.000758009, 0, -0.00374086, 9.7269e-05, -0.283566, -0.360593, -0.143042, 0.00706873, -14, 0.05, -12, -0.05, -10, 0.05, -4.05, 0.05, 0.05, 0.05, 6.05, 0
0.0975, 0.00659802, 0, 0.0192222, -0.0165883, 0, 0.0187371, 0.00641473, 0.0460951, 0, -0.00430576, -6.62717e-05, -0.278482, -0.362257, -0.0783595, 0.00820746, -14, 0.05, -12, -0.05, -10, 0.05, -4.05, 0.05, 0.05, 0.05, 6.05, 0
0.1, 0.00678539, 0, 0.019184, -0.0158033, 0, 0.0187371, -0.000725996, -0.000452415, 0, -0.00491493, 0.000150728, -0.274429, -0.365038, -0.136044, 0.00927807, -14, 0.05, -12, -0.05, -10, 0.05, -4.05, 0.05, 0.05, 0.05, 6.05, 0
0.1025, 0.00697309, 0, 0.0192201, -0.0147345, 0, 0.0190971, 0.00736288, 0.0480562, 0, -0.00554666, -0.000128359, -0.271726, -0.368944, -0.0589138, 0.01059, -14, 0.06, -12, -0.06, -10, 0.06, -4.06, 0.06, 0.06, 0.06, 6.06, 0
0.105, 0.00716406, 0, 0.0193178, -0.0134576, 0, 0.0190971, 0.00653397, 0.0686871, 0, -0.00617851, -0.0149114, -0.270273, -0.373655, -0.023364, 0.0177037, -14, 0.06, -12, -0.06, -10, 0.06, -4.06, 0.06, 0.06, 0.06, 6.06, 0
0.1075, 0.00735503, 0, 0.0194725, -0.0120307, 0, 0.0190971, 0.00523758, 0.0482095, 0, -0.00678895, -0.000102444, -0.270155, -0.378928, -0.0361182, 0.01294, -14, 0.06, -12, -0.06, -10, 0.06, -4.06, 0.06, 0.06, 0.06, 6.06, 0
0.11, 0.00754217, 0, 0.0196778, -0.0104958, 0, 0.0187136, 0.0129365, 0.137569, 0, -0.00738557, 0.000801772, -0.271164, -0.384764, 0.0953718, 0.0137119, -14, 0.06, -12, -0.06, -10, 0.06, -4.06, 0.06, 0.06, 0.06, 6.06, 0
0.1125, 0.0077293, 0, 0.0199361, -0.00880788, 0, 0.0187136, 0.00616469, 0.0500265, 0, -0.00796101, -8.22397e-05, -0.273388, -0.391148, -0.00164101, 0.0151588, -14, 0.06, -12, -0.06, -10, 0.06, -4.06, 0.06, 0.06, 0.06, 6.06, 0
0.115, 0.00791644, 0, 0.0202253, -0.00711751, 0, 0.0187136, 0.0112661, 0.137587, 0, -0.00852239, 0.000883156, -0.276436, -0.39774, 0.125833, 0.0158393, -14, 0.06, -12, -0.06, -10, 0.06, -4.06, 0.06, 0.06, 0.06, 6.06, 0
0.1175, 0.00810357, 0, 0.0205373, -0.00541357, 0, 0.0187136, 0.00210369, 0.0514049, 0, -0.00903152, -6.65099e-06, -0.28054, -0.404038, 0.0278971, 0.0171626, -14, 0.06, -12, -0.06, -10, 0.06, -4.06, 0.06, 0.06, 0.06, 6.06, 0
0.12, 0.00828903, 0, 0.0208571, -0.0038179, 0, 0.0185271, -0.0186978, -0.14267, 0, -0.00943473, -0.000396076, -0.285848, -0.409389, -0.214249, 0.0180844, -14, 0.07, -12, -0.07, -10, 0.07, -4.07, 0.07, 0.07, 0.07, 6.07, 0
0.1225, 0.0084815, 0, 0.0211928, -0.00225719, 0, 0.0194271, -0.000869229, -0.00125357, 0, -0.00978461, 0.0112228, -0.292056, -0.414371, -0.0090565, 0.0141016, -14, 0.07, -12, -0.07, -10, 0.07, -4.07, 0.07, 0.07, 0.07, 6.07, 0
0.125, 0.00867577, 0, 0.0215309, -0.000827049, 0, 0.0194271, -0.0120805, -0.107797, 0, -0.0100496, 0.00745267, -0.299267, -0.418432, -0.136416, 0.0161132, -14, 0.07, -12, -0.07, -10, 0.07, -4.07, 0.07, 0.07, 0.07, 6.07, 0
0.1275, 0.00887004, 0, 0.0218728, 0.000455702, 0, 0.0194271, 4.79883e-05, -0.000570065, 0, -0.0101871, 0.0112928, -0.307705, -0.421388, 0.0193756, 0.0148383, -14, 0.07, -12, -0.07, -10, 0.07, -4.07, 0.07, 0.07, 0.07, 6.07, 0
0.13, 0.00906432, 0, 0.022212, 0.00165215, 0, 0.0194271, -0.00252499, -0.00153702, 0, -0.0102444, 6.67658e-05, -0.317207, -0.423192, 0.0268688, 0.0194377, -14, 0.07, -12, -0.07, -10, 0.07, -4.07, 0.07, 0.07, 0.07, 6.07, 0
0.1325, 0.00925859, 0, 0.0225484, 0.0026726, 0, 0.0194271, -0.00585532, -0.0532162, 0, -0.0102397, -6.06181e-05, -0.327512, -0.424101, -0.0290729, 0.0194796, -14, 0.07, -12, -0.07, -10, 0.07, -4.07, 0.07, 0.07, 0.07, 6.07, 0
0.135, 0.00944973, 0, 0.0229107, 0.00367321, 0, 0.01908, 0.00541924, 0.139449, 0, -0.0101371, 5.50172e-05, -0.339266, -0.424425, 0.226041, 0.0192386, -14, 0.08, -12, -0.08, -10, 0.08, -4.08, 0.08, 0.08, 0.08, 6.08, 0
0.1375, 0.0096404, 0, 0.0232748, 0.00450023, 0, 0.0190521, -0.0046953, -0.0527605, 0, -0.00996946, 0.000132698, -0.352073, -0.423753, -0.00837927, 0.0188889, -14, 0.08, -12, -0.08, -10, 0.08, -4.08, 0.08, 0.08, 0.08, 6.08, 0
0.14, 0.00983092, 0, 0.0236541, 0.00527228, 0, 0.0190521, -0.0068618, -0.0362594, 0, -0.00975501, -0.00767381, -0.365612, -0.422859, 0.0166847, 0.0216041, -14, 0.08, -12, -0.08, -10, 0.08, -4.08, 0.08, 0.08, 0.08, 6.08, 0
0.1425, 0.0100214, 0, 0.0240476, 0.0060724, 0, 0.0190521, 0.00379741, 0.0534062, 0, -0.00948382, -0.000159518, -0.379422, -0.422166, 0.145245, 0.0180831, -14, 0.08, -12, -0.08, -10, 0.08, -4.08, 0.08, 0.08, 0.08, 6.08, 0
0.145, 0.010212, 0, 0.0244578, 0.00671857, 0, 0.0190521, -0.00267006, -0.0745833, 0, -0.00920141, 0.015713, -0.392394, -0.422865, -0.00933862, 0.0111975, -14, 0.08, -12, -0.08, -10, 0.08, -4.08, 0.08, 0.08, 0.08, 6.08, 0
0.1475, 0.0104025, 0, 0.024865, 0.00722111, 0, 0.0190521, -0.0038343, 0.000657495, 0, -0.00896842, -0.0114373, -0.404204, -0.424631, 0.0849524, 0.0216149, -14, 0.08, -12, -0.08, -10, 0.08, -4.08, 0.08, 0.08, 0.08, 6.08, 0
0.15, 0.0105931, 0, 0.0252593, 0.00755117, 0, 0.0190586, -0.00304386, 0.145553, 0, -0.00879019, -0.000215352, -0.414393, -0.427585, 0.263498, 0.0167875, -14, 0.09, -12, -0.09, -10, 0.09, -4.09, 0.09, 0.09, 0.09, 6.09, 0
0.1525, 0.0107833, 0, 0.0256429, 0.007731, 0, 0.0187179, -0.00159028, 0.000599786, 0, -0.0087436, -0.0114029, -0.423156, -0.431607, 0.0939867, 0.021174, -14, 0.09, -12, -0.09, -10, 0.09, -4.09, 0.09, 0.09, 0.09, 6.09, 0
0.155, 0.0109705, 0, 0.0260283, 0.0078301, 0, 0.0187179, -0.0078966, -0.104631, 0, -0.00877226, -0.00716427, -0.430642, -0.436968, -0.0383266, 0.019533, -14, 0.09, -12, -0.09, -10, 0.09, -4.09, 0.09, 0.09, 0.09, 6.09, 0
0.1575, 0.0111577, 0, 0.0264372, 0.00794666, 0, 0.0187179, 0.0012091, 0.00110086, 0, -0.00887854, -0.0115106, -0.437532, -0.443709, 0.101245, 0.0214735, -14, 0.09, -12, -0.09, -10, 0.09, -4.09, 0.09, 0.09, 0.09, 6.09, 0
0.16, 0.0113448, 0, 0.0268622, 0.00797425, 0, 0.0187179, -0.00984943, 0.110666, 0, -0.00907849, -0.00768285, -0.443648, -0.451758, 0.220427, 0.0203223, -14, 0.09, -12, -0.09, -10, 0.09, -4.09, 0.09, 0.09, 0.09, 6.09, 0
0.1625, 0.011532, 0, 0.0273253, 0.00800296, 0, 0.0187179, -0.00321778, 0.0590948, 0, -0.00931577, 0.000757122, -0.449555, -0.461287, 0.167599, 0.0173971, -14, 0.09, -12, -0.09, -10, 0.09, -4.09, 0.09, 0.09, 0.09, 6.09, 0
0.165, 0.0117224, 0, 0.0278647, 0.00796297, 0, 0.0190736, -0.0211607, 0.156376, 0, -0.00955592, 0.00202553, -0.456699, -0.472124, 0.263047, 0.017346, -14, 0.1, -12, -0.1, -10, 0.1, -4.1, 0.1, 0.1, 0.1, 6.1, 0
0.1675, 0.0119131, 0, 0.028473, 0.00801322, 0, 0.0190736, -0.00324712, 0.0591102, 0, -0.00979697, 0.000732377, -0.464725, -0.484376, 0.169552, 0.0183213, -14, 0.1, -12, -0.1, -10, 0.1, -4.1, 0.1, 0.1, 0.1, 6.1, 0
0.17, 0.0121039, 0, 0.0291657, 0.00799808, 0, 0.0190736, -0.0222577, 0.156227, 0, -0.0100412, 0.00197674, -0.474117, -0.498074, 0.264642, 0.0182876, -14, 0.1, -12, -0.1, -10, 0.1, -4.1, 0.1, 0.1, 0.1, 6.1, 0
0.1725, 0.0122946, 0, 0.0299375, 0.00807505, 0, 0.0190736, -0.00326338, 0.0591245, 0, -0.0102865, 0.000708259, -0.484561, -0.513355, 0.173383, 0.0192611, -14, 0.1, -12, -0.1, -10, 0.1, -4.1, 0.1, 0.1, 0.1, 6.1, 0
0.175, 0.0124853, 0, 0.0307645, 0.00801106, 0, 0.0190736, -0.00323947, 2.45068e-05, 0, -0.0105679, -5.84479e-05, -0.495349, -0.530135, 0.103796, 0.0201023, -14, 0.1, -12, -0.1, -10, 0.1, -4.1, 0.1, 0.1, 0.1, 6.1, 0
0.1775, 0.0126748, 0, 0.0316553, 0.00789225, 0, 0.0186514, -0.00294932, 0.0589135, 0, -0.0109452, 0.000753456, -0.506708, -0.548467, 0.176298, 0.0204945, -14, 0.11, -12, -0.11, -10, 0.11, -4.11, 0.11, 0.11, 0.11, 6.11, 0
0.18, 0.0128613, 0, 0.0326444, 0.00770537, 0, 0.0186514, -0.0230082, 0.156098, 0, -0.0113251, 0.00196533, -0.519538, -0.568608, 0.269491, 0.0207315, -14, 0.11, -12, -0.11, -10, 0.11, -4.11, 0.11, 0.11, 0.11, 6.11, 0
0.1825, 0.0130478, 0, 0.0337232, 0.00761073, 0, 0.0186514, -0.00320215, 0.0591406, 0, -0.0117061, 0.000696877, -0.533517, -0.59059, 0.178692, 0.0219628, -14, 0.11, -12, -0.11, -10, 0.11, -4.11, 0.11, 0.11, 0.11, 6.11, 0
0.185, 0.0132344, 0, 0.0349073, 0.0074542, 0, 0.0186514, -0.0243473, 0.155972, 0, -0.0120909, 0.00196891, -0.549157, -0.614419, 0.271029, 0.0221851, -14, 0.11, -12, -0.11, -10, 0.11, -4.11, 0.11, 0.11, 0.11, 6.11, 0
0.1875, 0.0134236, 0, 0.0361374, 0.00736119, 0, 0.0190457, -0.00266026, 0.00261394, 0, -0.0124845, -0.0114761, -0.564303, -0.640276, 0.114794, 0.0283109, -14, 0.11, -12, -0.11, -10, 0.11, -4.11, 0.11, 0.11, 0.11, 6.11, 0
0.19, 0.0136141, 0, 0.0373284, 0.0070018, 0, 0.0190457, -0.00352713, 0.10612, 0, -0.0129872, -0.008327, -0.576354, -0.667925, 0.237567, 0.0280065, -14, 0.11, -12, -0.11, -10, 0.11, -4.11, 0.11, 0.11, 0.11, 6.11, 0
0.1925, 0.013801, 0, 0.0385003, 0.00655553, 0, 0.0185357, 0.00316425, 0.0535198, 0, -0.0136411, -2.82844e-05, -0.585974, -0.697369, 0.181826, 0.0259293, -14, 0.12, -12, -0.12, -10, 0.12, -4.12, 0.12, 0.12, 0.12, 6.12, 0
0.195, 0.0139863, 0, 0.0396772, 0.0059601, 0, 0.0185357, -0.0125994, 0.00418213, 0, -0.0143713, -0.0304541, -0.593977, -0.728595, 0.101052, 0.0394872, -14, 0.12, -12, -0.12, -10, 0.12, -4.12, 0.12, 0.12, 0.12, 6.12, 0
0.1975, 0.0141717, 0, 0.0408726, 0.00535745, 0, 0.0185357, -0.00239027, 0.00191686, 0, -0.0151764, -0.0109566, -0.600857, -0.761561, 0.10792, 0.0332178, -14, 0.12, -12, -0.12, -10, 0.12, -4.12, 0.12, 0.12, 0.12, 6.12, 0
0.2, 0.014357, 0, 0.0420983, 0.00470854, 0, 0.0185357, -0.00149867, 0.000186002, 0, -0.016033, 0.000139689, -0.607024, -0.796254, 0.103902, 0.0304068, -14, 0.12, -12, -0.12, -10, 0.12, -4.12, 0.12, 0.12, 0.12, 6.12, 0
0.2025, 0.0145424, 0, 0.0433565, 0.00401748, 0, 0.0185357, -0.000119599, 0.00272644, 0, -0.0169699, -0.010915, -0.612529, -0.832687, 0.105293, 0.0366088, -14, 0.12, -12, -0.12, -10, 0.12, -4.12, 0.12, 0.12, 0.12, 6.12, 0
0.205, 0.0147279, 0, 0.0446447, 0.00323829, 0, 0.0186536, -0.00691278, -0.142166, 0, -0.0179375, 0.00108586, -0.617407, -0.870749, -0.0809262, 0.0336468, -14, 0.13, -12, -0.13, -10, 0.13, -4.13, 0.13, 0.13, 0.13, 6.13, 0
0.2075, 0.0149144, 0, 0.0459381, 0.00238309, 0, 0.0186536, -0.0041696, -0.0532655, 0, -0.0189297, 0.000392016, -0.620904, -0.910368, 0.024285, 0.0358096, -14, 0.13, -12, -0.13, -10, 0.13, -4.13, 0.13, 0.13, 0.13, 6.13, 0
0.21, 0.0151009, 0, 0.0472532, 0.00160796, 0, 0.0186536, -0.00894093, -0.142698, 0, -0.0199218, 0.00100124, -0.623704, -0.951402, -0.0926988, 0.0374509, -14, 0.13, -12, -0.13, -10, 0.13, -4.13, 0.13, 0.13, 0.13, 6.13, 0
0.2125, 0.0152875, 0, 0.0485822, 0.000770113, 0, 0.0186536, -0.00390981, -0.053412, 0, -0.0209129, 0.000353723, -0.625559, -0.993849, 0.0159914, 0.0395931, -14, 0.13, -12, -0.13, -10, 0.13, -4.13, 0.13, 0.13, 0.13, 6.13, 0
0.215, 0.015474, 0, 0.0499189, -8.93666e-05, 0, 0.0186536, 0.00350793, 0.141908, 0, -0.0219576, -0.000440136, -0.626365, -1.0376, 0.254605, 0.0418956, -14, 0.13, -12, -0.13, -10, 0.13, -4.13, 0.13, 0.13, 0.13, 6.13, 0
0.2175, 0.0156606, 0, 0.0512236, -0.00097073, 0, 0.0186536, -0.00800497, 0.00175438, 0, -0.0229941, 0.011445, -0.626626, -1.08083, 0.0676308, 0.0391108, -14, 0.13, -12, -0.13, -10, 0.13, -4.13, 0.13, 0.13, 0.13, 6.13, 0
0.22, 0.0158471, 0, 0.0523082, -0.0021344, 0, 0.0186514, -9.69692e-05, 0.000186727, 0, -0.0239019, 0.000205625, -0.626836, -1.11677, 0.0669393, 0.0453313, -14, 0.14, -12, -0.14, -10, 0.14, -4.14, 0.14, 0.14, 0.14, 6.14, 0
0.2225, 0.0160336, 0, 0.0532131, -0.00335245, 0, 0.0186514, -0.00492517, 0.000290517, 0, -0.0245304, 0.0113274, -0.628621, -1.14515, 0.0519145, 0.0420768, -14, 0.14, -12, -0.14, -10, 0.14, -4.14, 0.14, 0.14, 0.14, 6.14, 0
0.225, 0.0162201, 0, 0.0539865, -0.00467364, 0, 0.0186514, 0.00101557, 0.000766033, 0, -0.0249861, 9.80327e-05, -0.63117, -1.16838, 0.0488896, 0.0474344, -14, 0.14, -12, -0.14, -10, 0.14, -4.14, 0.14, 0.14, 0.14, 6.14, 0
0.2275, 0.0164081, 0, 0.0546593, -0.00607358, 0, 0.0191271, 0.00327648, 0.0507987, 0, -0.0251872, 0.000144337, -0.635215, -1.18676, 0.0992961, 0.047798, -14, 0.14, -12, -0.14, -10, 0.14, -4.14, 0.14, 0.14, 0.14, 6.14, 0
0.23, 0.0165993, 0, 0.0552475, -0.00753137, 0, 0.0191271, 0.0109606, 0.0706887, 0, -0.0253076, -0.0149522, -0.639569, -1.20201, 0.1198, 0.0540654, -14, 0.14, -12, -0.14, -10, 0.14, -4.14, 0.14, 0.14, 0.14, 6.14, 0
0.2325, 0.0167906, 0, 0.055772, -0.0089227, 0, 0.0191271, -0.00251806, -0.00174376, 0, -0.0252872, 0.0112027, -0.644997, -1.21407, 0.00455795, 0.0435645, -14, 0.14, -12, -0.14, -10, 0.14, -4.14, 0.14, 0.14, 0.14, 6.14, 0
0.235, 0.016973, 0, 0.0562614, -0.0102167, 0, 0.0181371, -0.0100192, -0.102044, 0, -0.0251784, 0.00726785, -0.65127, -1.22411, -0.134923, 0.0449318, -14, 0.15, -12, -0.15, -10, 0.15, -4.15, 0.15, 0.15, 0.15, 6.15, 0
