0, -19, 0, 0, 0, 0, -0, 0, -0, 0, 0, 0, 0, 0, -0, 0, 0.00109091, 0, 2.72727, 0, 0, 0, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.0025, -19.0003, 1.69707e-05, 0, 0, 0, 5.19663e-05, 0.000544904, 0.00431968, 0.0492907, -6.43896e-06, -0.000849355, -0.00163808, -9.41348e-05, 0.0692857, 0.0699897, 0.00109205, -9.12886e-08, 2.73011, -2.28222e-05, 0, 0, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.005, -19.0008, 4.88647e-05, 0, 0, 2.51405e-05, 0.000249184, 0.00169079, -0.00899596, -0.00164915, 0.000110121, 8.66745e-05, -0.0064394, -0.00186672, 0.00414752, 0.00375525, 0.00109443, -2.62853e-07, 2.73609, -6.57133e-05, 0, 0.0125703, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.0075, -19.0015, 8.18822e-05, 0, 0, 0.000276546, 0.000556009, 0.00294896, 0.00498922, -0.0585623, 0.000385198, -0.00114835, -0.0132588, -0.00527487, -0.0350049, -0.0344991, 0.00109707, -4.40461e-07, 2.74266, -0.000110115, 0, 0.0125703, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.01, -19.0021, 0.000110357, 0, 0, 0.000527951, 0.00092381, 0.00421543, -0.028454, 0.156559, 0.00070194, 0.00230433, -0.0210082, -0.00978551, 0.197586, 0.195081, 0.00109973, -5.93633e-07, 2.74933, -0.000148408, 0, 0.0125703, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.0125, -19.0026, 0.000139654, 0, 0, 0.00077933, 0.00136973, 0.00515766, 0.00680455, -0.057993, 0.00104958, -0.00108321, -0.0302288, -0.0154288, -0.00849693, -0.00865732, 0.00110172, -7.51225e-07, 2.7543, -0.000187806, 0, 0.012557, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.015, -19.003, 0.000160105, 0, 0, 0.00103047, 0.00184868, 0.00598307, -0.0050675, -0.0743437, 0.00137949, 0.0164651, -0.0396887, -0.0219341, -0.0259582, -0.0404566, 0.00110348, -8.61238e-07, 2.7587, -0.00021531, 0, 0.012557, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.0175, -19.0032, 0.000179479, 0, 0, 0.00128161, 0.00237633, 0.00638762, -0.00526967, -0.0502987, 0.00164899, 0.000998996, -0.0499627, -0.0292483, 0.00190764, -0.00028762, 0.00110436, -9.65453e-07, 2.76089, -0.000241363, 0, 0.012557, -14, 0.008, -12, -0.008, -10, 0.008, -3.508, 0.008, 0.008, 0.008, 6.008, 0
0.02, -19.0033, 0.00019614, 0, 0, 0.00153239, 0.00295251, 0.00668518, -0.0186693, -0.0270516, 0.00187419, 0.0271291, -0.06097, -0.037447, 0.0286684, 0.00566628, 0.00110501, -1.05507e-06, 2.76252, -0.000263769, 0, 0.0125374, -14, 0.016, -12, -0.016, -10, 0.016, -3.516, 0.016, 0.016, 0.016, 6.016, 0
0.0225, -19.0035, 0.000211802, 0, 0, 0.00178314, 0.00358314, 0.00691996, -0.00353184, 0.0589114, 0.00204245, 0.000851496, -0.0728631, -0.046575, 0.143432, 0.141765, 0.00110554, -1.13932e-06, 2.76384, -0.000284831, 0, 0.0125374, -14, 0.016, -12, -0.016, -10, 0.016, -3.516, 0.016, 0.016, 0.016, 6.016, 0
