0, -19, 0, 0, 0, 0, -0, 0, -0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0, 0, 0, -16, 0, -14, 0, -12, 0, -3.5, 0, 0, 0, 6, 0
0.0025, -19.0003, 1.69707e-05, 0, 0, 0, 5.19663e-05, 0.000544904, 0.00431968, 0.0492907, -6.43896e-06, -0.000849355, -0.00163808, -9.41348e-05, 0.0692857, 0.0699897, 0, 0, 0, 0, 0, 0, -16, -0.008, -14, 0.008, -12, -0.008, -3.507, 0.007, -0.006, -0.006, 5.996, 0
0.005, -19.0008, 4.88647e-05, 0, 0, 0, 0.000249184, 0.00169079, -0.00899596, -0.00164915, 0.000110121, 8.66745e-05, -0.0064394, -0.00186672, 0.00419528, 0.00370748, 0, 0, 0, 0, 0, 0, -16, -0.008, -14, 0.008, -12, -0.008, -3.507, 0.007, -0.006, -0.006, 5.996, 0
0.0075, -19.0015, 8.18833e-05, 0, 0, 0, 0.00055601, 0.00294896, 0.00498931, -0.0585623, 0.000385203, -0.00114746, -0.0132595, -0.00527415, -0.034479, -0.0350248, 0, 0, 0, 0, 0, 0, -16, -0.008, -14, 0.008, -12, -0.008, -3.507, 0.007, -0.006, -0.006, 5.996, 0
0.01, -19.0021, 0.000110364, 0, 0, 0, 0.000923814, 0.00421542, -0.0284541, 0.156559, 0.000701976, 0.00230431, -0.0210131, -0.0097807, 0.198589, 0.194078, 0, 0, 0, 0, 0, 0, -16, -0.008, -14, 0.008, -12, -0.008, -3.507, 0.007, -0.006, -0.006, 5.996, 0
0.0125, -19.0026, 0.000139676, 5.84401e-06, 0.000834858, -3.56854e-05, 0.00136966, 0.00515763, 0.0067878, -0.0579961, 0.0010497, -0.00108013, -0.0302438, -0.0154114, -0.00799053, -0.0112509, 0, 0, 0, 0, 0.000834858, -0.00254896, -16, -0.008, -14, 0.008, -12, -0.008, -3.507, 0.007, -0.006, -0.006, 5.996, 0
0.015, -19.003, 0.000160152, 1.41926e-05, 0.000834858, -8.66645e-05, 0.00184816, 0.00598294, -0.00506442, -0.0743433, 0.00137977, 0.016465, -0.0397177, -0.0218877, -0.0248781, -0.0436226, 0, 0, 0, 0, 0.000834858, -0.00254896, -16, -0.008, -14, 0.008, -12, -0.008, -3.507, 0.007, -0.006, -0.006, 5.996, 0
0.0175, -19.0032, 0.000179562, 2.25412e-05, 0.000834858, -0.000137644, 0.00237488, 0.0063873, -0.00528605, -0.0503028, 0.00164956, 0.00100468, -0.0500128, -0.02915, 0.00350612, -0.00408899, 0, 0, 0, 0, 0.000834858, -0.00254896, -16, -0.008, -14, 0.008, -12, -0.008, -3.507, 0.007, -0.006, -0.006, 5.996, 0
0.02, -19.0033, 0.000196274, 3.11383e-05, 0.000853715, -0.000188679, 0.00294967, 0.00668455, -0.0186598, -0.0270503, 0.00187518, 0.0271291, -0.061051, -0.0372712, 0.030821, 0.00127502, 0, 0, 0, 0, 0.000853715, -0.0025513, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.0225, -19.0035, 0.000212005, 3.96755e-05, 0.000853715, -0.000239705, 0.00357836, 0.00691888, -0.00354877, 0.0589065, 0.00204405, 0.000859623, -0.0729893, -0.0462893, 0.146087, 0.136721, 0, 0, 0, 0, 0.000853715, -0.0025513, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.025, -19.0036, 0.000229527, 4.82126e-05, 0.000853715, -0.000290731, 0.00429598, 0.00708353, -0.0234549, 0.156154, 0.00221273, 0.00196125, -0.0865693, -0.0566299, 0.243438, 0.232356, 0, 0, 0, 0, 0.000853715, -0.0025513, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.0275, -19.0037, 0.000241071, 5.67498e-05, 0.000853715, -0.000341757, 0.00508278, 0.00729426, -0.00133161, 0.00489698, 0.00237353, -0.0112886, -0.101105, -0.0683209, 0.0879064, 0.0866193, 0, 0, 0, 0, 0.000853715, -0.0025513, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.03, -19.0037, 0.0002465, 6.52869e-05, 0.000853715, -0.000392783, 0.00592455, 0.00729071, -0.019289, 0.0468713, 0.00248453, 0.0103517, -0.116304, -0.0811805, 0.128157, 0.108942, 0, 0, 0, 0, 0.000853715, -0.0025513, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.0325, -19.0037, 0.000248904, 7.63749e-05, 0.00149143, -0.000444217, 0.00683175, 0.00727562, -0.00603135, 0.0582274, 0.00254366, 0.000899637, -0.132487, -0.0952377, 0.155903, 0.143829, 0, 0, 0, 0, 0.00149143, -0.00260217, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.035, -19.0037, 0.00025459, 9.04869e-05, 0.00140229, -0.000496161, 0.0078373, 0.00726539, -0.0241064, 0.155857, 0.00258607, 0.00188599, -0.150502, -0.110741, 0.254927, 0.241706, 0, 0, 0, 0, 0.00140229, -0.0025967, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.0375, -19.0037, 0.000257383, 0.000104561, 0.001428, -0.00054812, 0.00893491, 0.00734457, -0.0034783, 0.0589909, 0.0026303, 0.000764262, -0.169982, -0.127848, 0.167143, 0.154454, 0, 0, 0, 0, 0.001428, -0.00260296, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.04, -19.0038, 0.00026346, 0.000118841, 0.001428, -0.00060018, 0.0101423, 0.00736112, -0.0255002, 0.155631, 0.00267339, 0.00184756, -0.191496, -0.146581, 0.261036, 0.247118, 0, 0, 0, 0, 0.001428, -0.00260296, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.0425, -19.0037, 0.000263368, 0.000133121, 0.001428, -0.000652239, 0.0114321, 0.00718285, 0.00611946, -0.0581956, 0.00270895, -0.000823608, -0.214136, -0.166934, 0.0436267, 0.031513, 0, 0, 0, 0, 0.001428, -0.00260296, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.045, -19.0036, 0.000261959, 0.000147401, 0.001428, -0.000704298, 0.0128023, 0.00707132, 0.0112254, -0.157443, 0.00273749, -0.00188282, -0.238105, -0.188638, -0.0666002, -0.0781728, 0, 0, 0, 0, 0.001428, -0.00260296, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.0475, -19.0036, 0.000258421, 0.000161681, 0.001428, -0.000756357, 0.01426, 0.00684761, -0.00257779, -0.0499771, 0.0027523, 0.00102651, -0.263474, -0.211859, 0.0493025, 0.0351484, 0, 0, 0, 0, 0.001428, -0.00260296, -16, -0.016, -14, 0.016, -12, -0.016, -3.514, 0.014, -0.012, -0.012, 5.992, 0
0.05, -19.0035, 0.000257745, 0.000175755, 0.00138686, -0.000808479, 0.0158166, 0.00661128, -0.0278303, 0.118949, 0.00272729, -0.00616151, -0.290638, -0.236581, 0.221331, 0.212824, 0, 0, 0, 0, 0.00138686, -0.00260922, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
0.0525, -19.0034, 0.00025577, 0.000189624, 0.00138686, -0.000860663, 0.0174831, 0.00639904, -0.0031947, 0.0589913, 0.00268009, 0.000764861, -0.319604, -0.263167, 0.184676, 0.17061, 0, 0, 0, 0, 0.00138686, -0.00260922, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
0.055, -19.0032, 0.00025677, 0.000203493, 0.00138686, -0.000912847, 0.0192824, 0.00612647, -0.0272458, 0.155466, 0.0026318, 0.00186244, -0.350951, -0.291795, 0.274811, 0.259852, 0, 0, 0, 0, 0.00138686, -0.00260922, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
0.0575, -19.0032, 0.000256539, 0.000217361, 0.00138686, -0.000965032, 0.0212093, 0.00595276, -0.00328389, 0.0591421, 0.00258415, 0.000741285, -0.384412, -0.322564, 0.191635, 0.177555, 0, 0, 0, 0, 0.00138686, -0.00260922, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
0.06, -19.003, 0.000262094, 0.00023123, 0.00138686, -0.00101722, 0.0230446, 0.00558043, -0.00546284, -0.000862012, 0.00248595, -7.93273e-05, -0.41257, -0.355585, 0.118546, 0.105297, 0, 0, 0, 0, 0.00138686, -0.00260922, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
0.0625, -19.0026, 0.000269607, 0.000240569, 0.000853715, -0.00106886, 0.0244751, 0.00470743, -0.0233689, -0.0464858, 0.00226465, 0.000688277, -0.430636, -0.385202, 0.0389477, 0.0257298, 0, 0, 0, 0, 0.000853715, -0.00255444, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
0.065, -19.0018, 0.000274753, 0.000249106, 0.000853715, -0.00111995, 0.0254057, 0.00298283, -0.00672475, -0.0673181, 0.00199864, 0.0152768, -0.440928, -0.405929, 0.0258177, 0.00174556, 0, 0, 0, 0, 0.000853715, -0.00255444, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
0.0675, -19.0006, 0.000271562, 0.000256063, 0.000620572, -0.00117153, 0.0259196, 0.000524322, -0.0145651, -0.0505462, 0.00162644, 0.000559295, -0.444232, -0.419755, 0.00860707, -0.00247264, 0, 0, 0, 0, 0.000620572, -0.00258887, -16, -0.024, -14, 0.024, -12, -0.024, -3.521, 0.021, -0.018, -0.018, 5.988, 0
